CustomerID,Recency,Frequency,Monetary,AvgPurchaseValue
17890,323,2,602.09,301.045
17891,162,1,203.85999999999999,203.85999999999999
17892,56,3,244.1,81.36666666666666
17893,225,1,112.25,112.25
17894,72,8,1119.81,139.97625
17895,44,1,98.0,98.0
17896,23,1,256.32,256.32
17897,173,3,566.6,188.86666666666667
17898,85,2,152.06,76.03
17899,159,1,155.8,155.8
17900,190,2,112.19999999999999,56.099999999999994
17901,29,1,110.38,110.38
17904,21,1,191.67,191.67
17905,71,4,800.24,200.06
17906,247,1,72.9,72.9
17908,374,1,243.28,243.28
17911,9,1,366.23,366.23
17912,310,5,311.01,62.202
17913,59,2,411.6,205.8
17914,4,1,336.43,336.43
17917,45,3,341.28,113.75999999999999
17919,88,1,1304.04,1304.04
17920,4,17,4204.1,247.3
17921,64,4,826.52,206.63
17923,282,1,207.50000000000003,207.50000000000003
17924,12,7,2962.5,423.2142857142857
17925,373,1,244.08,244.08
17926,133,2,397.29,198.645
17928,45,2,212.54,106.27
17929,11,4,843.0,210.75
17930,36,5,1740.48,348.096
17931,134,2,408.36,204.18
17932,29,3,1331.57,443.8566666666666
17934,52,2,704.25,352.125
17935,138,2,145.79,72.895
17936,5,1,389.84,389.84
17937,9,7,4301.22,614.46
17939,160,1,99.14,99.14
17940,49,10,4106.4400000000005,410.64400000000006
17941,131,1,304.56,304.56
17942,8,1,77.50000000000001,77.50000000000001
17946,233,2,149.57999999999998,74.78999999999999
17947,37,1,176.68,176.68
17948,147,1,358.56000000000006,358.56000000000006
17949,1,45,58510.48,1300.232888888889
17950,72,3,482.2,160.73333333333332
17951,40,3,1008.5400000000001,336.18
17954,5,12,2332.72,194.39333333333332
17955,199,4,557.3,139.325
17956,249,1,12.75,12.75
17957,66,1,111.68,111.68
17958,117,1,508.4599999999999,508.4599999999999
17960,171,1,73.78,73.78
17961,21,39,1296.44,33.242051282051285
17962,142,1,102.83,102.83
17964,32,2,471.7,235.85
17965,38,14,2622.57,187.32642857142858
17966,38,5,1098.43,219.686
17967,372,1,123.07,123.07
17968,374,1,277.35,277.35
17969,166,2,228.2,114.1
17970,211,1,582.59,582.59
17972,242,1,136.04,136.04
17973,52,1,337.04,337.04
17974,25,3,740.79,246.92999999999998
17975,15,13,4488.81,345.29307692307697
17976,372,1,353.19,353.19
17977,29,1,288.14,288.14
17978,365,1,300.91999999999996,300.91999999999996
17979,36,4,757.71,189.4275
17980,166,3,811.45,270.48333333333335
17984,145,1,152.68,152.68
17985,22,1,634.95,634.95
17986,56,1,20.8,20.8
17987,185,1,198.57,198.57
17988,12,7,201.12,28.731428571428573
17990,237,3,630.84,210.28
17991,225,2,93.35,46.675
17994,122,4,678.49,169.6225
17995,282,1,76.1,76.1
17997,74,8,1970.6699999999998,246.33374999999998
17999,37,2,382.06,191.03
18001,12,2,417.23,208.615
18004,362,1,169.47,169.47
18005,4,2,249.72,124.86
18006,23,1,444.68,444.68
18008,70,9,2116.19,235.13222222222223
18009,235,1,257.34,257.34
18010,257,1,174.8,174.8
18011,373,1,102.78999999999999,102.78999999999999
18013,155,2,187.29,93.645
18014,28,1,166.42,166.42
18015,4,1,120.03,120.03
18016,32,5,1483.56,296.712
18017,81,3,523.0,174.33333333333334
18018,108,2,122.14,61.07
18019,52,1,38.45,38.45
18022,36,1,668.11,668.11
18024,153,2,389.78,194.89
18027,99,1,115.31,115.31
18030,4,2,230.64999999999998,115.32499999999999
18032,334,1,73.5,73.5
18033,65,1,97.97,97.97
18034,22,2,422.88,211.44
18035,36,3,730.4,243.46666666666667
18036,32,3,405.62,135.20666666666668
18037,154,6,70.02,11.67
18040,19,2,357.20000000000005,178.60000000000002
18041,12,21,4183.39,199.20904761904762
18042,54,1,165.04999999999998,165.04999999999998
18043,25,3,559.51,186.50333333333333
18044,4,10,2088.6,208.85999999999999
18045,45,1,189.4,189.4
18048,203,2,172.29000000000002,86.14500000000001
18050,359,1,74.4,74.4
18053,71,1,300.02,300.02
18055,7,10,6784.1900000000005,678.4190000000001
18056,288,1,363.65,363.65
18058,10,1,170.16,170.16
18059,23,3,306.46,102.15333333333332
18061,22,10,2119.41,211.94099999999997
18062,173,3,720.52,240.17333333333332
18064,133,2,814.0,407.0
18065,6,14,2392.83,170.91642857142855
18066,75,1,318.0,318.0
18067,40,1,396.33,396.33
18068,289,1,101.69999999999999,101.69999999999999
18069,26,5,2036.67,407.334
18071,258,2,453.0,226.5
18072,186,1,247.44,247.44
18073,114,12,3877.5200000000004,323.1266666666667
18074,374,1,489.6,489.6
18075,23,10,2611.75,261.175
18077,8,11,2633.0099999999998,239.36454545454544
18078,217,2,336.13,168.065
18079,45,4,3651.97,912.9925
18080,19,2,1231.5,615.75
18081,36,3,343.45,114.48333333333333
18082,26,1,703.37,703.37
18084,16,1,90.47999999999999,90.47999999999999
18085,330,2,689.95,344.975
18086,274,1,101.34,101.34
18087,98,2,4055.7199999999993,2027.8599999999997
18088,61,1,167.67000000000002,167.67000000000002
18092,2,11,9068.26,824.3872727272727
18093,93,4,2106.52,526.63
18094,82,7,3017.3,431.04285714285714
18095,313,2,580.0500000000001,290.02500000000003
18096,12,3,911.15,303.71666666666664
18097,8,6,2697.8,449.6333333333334
18099,127,1,168.31,168.31
18101,11,2,223.65,111.825
18102,1,60,259657.3,4327.621666666667
18104,37,1,754.64,754.64
18105,38,1,113.48000000000002,113.48000000000002
18106,330,1,430.7,430.7
18108,254,1,271.0,271.0
18109,2,26,8052.97,309.7296153846154
18110,20,1,236.3,236.3
18112,12,2,352.69,176.345
18113,369,1,76.32000000000001,76.32000000000001
18114,290,1,220.1,220.1
18116,68,8,1418.03,177.25375
18117,26,1,320.72,320.72
18118,11,26,5653.82,217.45461538461538
18119,368,1,181.12,181.12
18120,214,1,111.15,111.15
18121,149,2,673.1,336.55
18122,8,6,1826.21,304.36833333333334
18123,24,2,589.4399999999999,294.71999999999997
18125,30,4,1142.99,285.7475
18126,61,1,206.82999999999998,206.82999999999998
18127,19,3,348.73,116.24333333333334
18129,243,1,112.55000000000001,112.55000000000001
18130,15,3,1059.39,353.13000000000005
18133,212,1,931.4999999999999,931.4999999999999
18135,29,5,681.9100000000001,136.382
18136,63,3,784.33,261.4433333333333
18138,295,1,152.65,152.65
18139,18,6,8438.34,1406.39
18142,157,2,1019.52,509.76
18143,117,2,1000.16,500.08
18144,8,12,2888.75,240.72916666666666
18145,13,4,2861.55,715.3875
18146,141,2,160.35000000000002,80.17500000000001
18147,46,2,179.33999999999997,89.66999999999999
18149,51,3,612.0799999999999,204.02666666666664
18150,32,3,566.58,188.86
18151,135,2,653.35,326.675
18154,3,2,399.19,199.595
18155,75,3,371.62,123.87333333333333
18156,13,2,734.94,367.47
18158,9,2,453.4,226.7
18159,301,1,530.15,530.15
18160,57,2,638.0600000000001,319.03000000000003
18161,15,5,1618.69,323.738
18164,37,1,399.65000000000003,399.65000000000003
18165,177,1,302.46000000000004,302.46000000000004
18167,23,3,1384.8600000000001,461.62000000000006
18168,176,6,1169.94,194.99
18169,61,1,202.65,202.65
18170,33,3,980.31,326.77
18171,59,5,1231.31,246.262
18172,15,20,7561.68,378.084
18173,87,4,2106.84,526.71
18174,7,1,104.0,104.0
18176,358,1,476.35,476.35
18177,31,6,1341.42,223.57000000000002
18178,129,4,1590.81,397.7025
18179,9,6,1793.17,298.8616666666667
18180,5,6,1843.75,307.2916666666667
18181,24,1,382.8,382.8
18183,227,2,632.07,316.035
18184,15,1,49.8,49.8
18185,249,1,304.25,304.25
18188,15,3,2001.04,667.0133333333333
18189,78,2,1090.24,545.12
18190,192,2,284.46000000000004,142.23000000000002
18191,262,1,207.79999999999998,207.79999999999998
18192,72,1,957.97,957.97
18193,165,1,243.76,243.76
18194,82,1,973.8399999999999,973.8399999999999
18196,95,2,689.13,344.565
18198,4,17,5425.56,319.15058823529415
18200,106,1,163.8,163.8
18202,200,3,1396.99,465.66333333333336
18203,157,1,160.42000000000002,160.42000000000002
18204,71,3,1993.7,664.5666666666667
18205,36,2,517.36,258.68
18209,29,1,139.10000000000002,139.10000000000002
18210,2,6,2621.38,436.8966666666667
18211,26,5,600.07,120.01400000000001
18212,326,1,248.42,248.42
18213,237,1,232.48000000000002,232.48000000000002
18215,89,1,299.34000000000003,299.34000000000003
18216,31,1,481.75,481.75
18217,29,2,621.75,310.875
18218,211,2,662.08,331.04
18219,3,10,2069.77,206.977
18220,227,1,305.28000000000003,305.28000000000003
18221,22,5,1041.61,208.32199999999997
18222,93,1,443.0,443.0
18223,5,14,6484.54,463.18142857142857
18224,264,1,158.95000000000002,158.95000000000002
18225,3,12,5509.12,459.0933333333333
18226,44,11,5228.05,475.27727272727276
18227,218,1,93.75,93.75
18228,57,2,779.9,389.95
18229,12,20,7276.900000000001,363.845
18230,9,7,2810.2000000000003,401.4571428571429
18231,192,5,2083.27,416.654
18232,82,4,592.97,148.2425
18233,326,1,440.0,440.0
18235,72,3,1796.48,598.8266666666667
18236,30,6,882.24,147.04
18237,3,5,987.1,197.42000000000002
18239,219,5,1561.6100000000001,312.322
18240,46,1,422.58,422.58
18241,10,17,2073.09,121.9464705882353
18242,72,4,2232.4900000000002,558.1225000000001
18245,7,7,2567.06,366.72285714285715
18246,24,2,596.1,298.05
18248,123,2,804.02,402.01
18249,17,1,95.34,95.34
18250,310,1,349.27,349.27
18251,87,1,4314.72,4314.72
18252,51,2,526.67,263.335
18255,89,1,103.3,103.3
18257,39,8,2337.63,292.20375
18259,25,3,2338.6000000000004,779.5333333333334
18260,173,6,2643.2000000000003,440.53333333333336
18261,43,2,324.24,162.12
18262,140,1,149.48,149.48
18263,26,3,1213.1599999999999,404.3866666666666
18265,72,2,801.51,400.755
18268,134,1,25.5,25.5
18269,366,1,168.6,168.6
18270,38,2,283.15,141.575
18272,3,6,3078.58,513.0966666666667
18273,2,3,204.0,68.0
18274,30,1,175.92,175.92
18276,44,1,335.86,335.86
18277,58,1,110.38,110.38
18278,74,1,173.9,173.9
18280,278,1,180.60000000000002,180.60000000000002
18281,181,1,80.82,80.82
18282,8,2,178.05,89.025
18283,4,16,2094.88,130.93
18287,43,3,1837.28,612.4266666666666
